Tail,Day,Month,Flight ID,Mach Indicated,Mach True,Pressure Altitude Indicated (ft),Pressure Altitude True (ft),Gross Weight Indicated (lb),Gross Weight Indicated (kg),Gross Weight True (lb),Gross Weight Effective (lb),W/delta Effective,Payload Weight (lb),Fuel Weight (lb),AoA True (deg),AoA Indicated (deg),True Track (deg),Latitude (deg),OAT (K),T Standard Day (K),ISA Deviation (deg C),theta,theta total,delta,delta total,KTAS,q (psf),g Effective (ft/sec^2),CL,CD Polar,Delta CD Reynolds,CD,L/D,Mach(L/D),FF Factor Eng 1,FF Factor Eng 2,Climb Rate (ft/min),Accel (knots/min),Excess Thrust Climb (lb),Excess Thrust Accel (lb),Excess Thrust Total (lb),Fnet Total (lb),Fnet Eng 1 (lb),Fnet Eng 2 (lb),Fnet Cor Eng 1 (lb),Fnet Cor Eng 2 (lb),Fnet Cor Total (lb),FHV ratio,FHV (BTU/lb),Wfdot Base Eng 1 (lb/hr),Wfdot Base Eng 2 (lb/hr),Fuel Flow Engine #1 (kg/hr),Fuel Flow Engine #2 (kg/hr),Wfdot Total (lb/hr),Wfdot Eng 1 (lb/hr),Wfdot Eng 2 (lb/hr),Wfdot Cor Total (lb/hr),Corrected Fuel Flow Engine #1 (lb/hr),Corrected Fuel Flow Engine #2 (lb/hr),Corrected Fuel Flow Engine #1 (kg/hr),Corrected Fuel Flow Engine #2 (kg/hr),Corrected N1 Engine #1 (%),Corrected N1 Engine #2 (%),N1 Eng 1 (%),N1 Eng 2 (%),SFC Baseline (1/hr),Specific Range (nm/lb),Specific Range (nm/kg)
1,0,0,3,0.777649404,0.776761154,35021.66584,35025.04608,159807.2019,72487.32744,159803.3681,159001.9326,676533.1272,16417.1924,47886.17572,3.313308444,3.338851613,339.4046751,22.43221956,222.0475405,218.7583787,3.2891618,0.770597052,0.863586214,0.235024607,0.350176976,451.0419798,210.0615156,32.01269135,0.564873381,0.032926776,0.000186812,0.033998128,16.61483761,12.90576044,0.999054051,1.012512964,0.171282373,-0.524109356,0.605207932,-72.86028522,-72.25507729,9497.620738,4759.191317,4738.42942,20249.75755,20161.4183,40411.17585,1.001197616,18557.77491,2884.858384,2872.273235,1308.549751,1302.841224,5797.27795,2885.581139,2911.69681,17814.91213,8867.329613,8947.582515,4022.153055,4058.555159,96.55926387,96.48439266,89.73188616,89.66230884,0.606165668,0.077802373,0.171524871
1,0,0,3,0.777327605,0.776721452,34993.0626,35000.66045,157270.2432,71336.58234,157250.4233,156463.5436,664960.3797,16417.1924,45333.23093,3.236763961,3.197409421,339.5225947,22.69123363,221.9157593,218.8066915,3.10906776,0.770139716,0.863064191,0.235297543,0.350570133,450.8850698,210.2839633,32.01304991,0.555267443,0.032437655,0.000183886,0.033506081,16.57213924,12.87193605,0.998618484,1.01259009,-1.567051715,0.165763281,-5.446072421,22.67608351,17.23001109,9458.590681,4739.633629,4718.957052,20143.14967,20055.2755,40198.42517,1.001197616,18557.77491,2872.077116,2859.547725,1302.752266,1297.06903,5770.561637,2871.544192,2899.017445,17718.28251,8816.963482,8901.319027,3999.307362,4037.570394,96.44554328,96.39653092,89.59911352,89.55358043,0.60597028,0.078135388,0.172259043
1,0,0,3,0.777249724,0.777555195,35004.53036,35008.06421,156355.6584,70921.73365,156359.7882,155582.1232,661447.4206,16417.1924,44442.5958,3.200309987,3.242265135,339.615733,23.33212072,222.2110045,218.7920232,3.418981278,0.77116434,0.86441231,0.235214649,0.350730378,451.6692158,210.6614085,32.01402895,0.551150127,0.032258551,0.000181816,0.033324907,16.53868481,12.8597403,1.00085264,1.010831433,-21.96784833,-0.079059428,-75.8902586,-10.75424468,-86.64450329,9320.51967,4670.447211,4650.072459,19856.10684,19769.48489,39625.59173,1.001197616,18557.77491,2833.553814,2821.192481,1285.27839,1279.671383,5694.531559,2839.366219,2855.16534,17463.21295,8707.381179,8755.83177,3949.601666,3971.578484,96.12194255,95.94757294,89.36819996,89.20608195,0.606698606,0.079316307,0.174862526
1,0,0,3,0.776942968,0.777059846,35011.26836,35018.09396,155338.3921,70460.30941,155348.0849,154573.0076,657471.0101,16417.1924,43430.89245,3.181558974,3.197085781,339.9840755,23.41732902,222.9273476,218.7721523,4.155195365,0.773650347,0.867079768,0.235102393,0.350394432,452.108451,210.2926757,32.01352278,0.548535466,0.032111534,0.000184861,0.033180936,16.53164549,12.84607791,1.003337432,1.011417708,-7.025438796,-0.711508424,-24.16913052,-96.15685605,-120.3259866,9229.80239,4624.989416,4604.812973,19672.23456,19586.41475,39258.64931,1.001197616,18557.77491,2809.598446,2797.341617,1274.412418,1268.852814,5655.020579,2822.351339,2832.66924,17331.95155,8650.164218,8681.787331,3923.648488,3937.992491,95.86905811,95.79096276,89.27050406,89.19778392,0.607482135,0.079948153,0.176255507
1,0,0,3,0.776902743,0.776853982,34989.16266,34980.51925,154959.155,70288.29035,154954.8428,154181.1911,654632.8043,16417.1924,43037.65036,3.165837208,3.186997208,340.2761188,23.56188459,223.2904477,218.8465953,4.443852391,0.774910455,0.868442474,0.235523167,0.350951422,452.3566211,210.5574375,32.01341139,0.546457023,0.032001916,0.000181536,0.033067993,16.52525537,12.83771045,1.000919614,1.012682942,1.851869656,-0.247666812,6.359404374,-33.3861055,-27.02670113,9303.007094,4661.671782,4641.335312,19792.83757,19706.49162,39499.32919,1.001197616,18557.77491,2833.812197,2821.449736,1285.395591,1279.788073,5700.471043,2839.815153,2860.655891,17429.83235,8683.054723,8746.777627,3938.567371,3967.471594,95.79392971,95.84335132,89.2706131,89.31666922,0.607896122,0.079354253,0.174946181
1,0,0,3,0.776603826,0.776889985,35011.21048,35016.00095,153532.6105,69641.22068,153511.9071,152752.787,649664.0407,16417.1924,41594.71474,3.132164559,3.100590654,340.2405019,24.39312396,223.592593,218.7762989,4.816294113,0.775959025,0.869626288,0.235125815,0.350371572,452.683549,210.2216893,32.0149471,0.542259067,0.031795687,0.00018521,0.032865436,16.49937217,12.818197,1.000632411,1.012951095,10.32123622,1.099183084,35.1486396,146.79989,181.9485296,9440.04547,4730.340754,4709.704717,20118.33858,20030.57265,40148.91123,1.001197616,18557.77491,2877.567347,2865.014005,1305.242593,1299.548493,5788.430253,2882.835554,2905.594698,17715.9976,8823.170624,8892.826976,4002.122874,4033.718464,96.4329765,96.23427853,89.92737194,89.74207863,0.608321366,0.07820489,0.172412269
1,0,0,3,0.776669988,0.77601165,34978.91243,34976.02375,151413.8474,68680.16588,151444.4784,150695.0635,639694.3282,16417.1924,39527.28604,3.07897817,3.093864025,340.6408355,24.60025794,223.518155,218.8555017,4.662653234,0.775700694,0.869125167,0.23557355,0.350739789,452.0964804,210.1460205,32.014837,0.535146953,0.031419804,0.000184154,0.032488498,16.47188976,12.78237835,1.000755529,1.010782783,5.544692132,-0.584269269,18.6391414,-76.98012662,-58.34098522,9090.279226,4555.075335,4535.203891,19336.10689,19251.75343,38587.86032,1.001197616,18557.77491,2768.92179,2756.842412,1255.961797,1250.482684,5564.238488,2774.332402,2789.906085,17016.86431,8484.618004,8532.24631,3848.557989,3870.161825,95.4284151,95.42268126,88.96493669,88.9595912,0.607876179,0.081250378,0.179126421
1,0,0,3,0.776317265,0.776326476,34998.50471,35004.89499,150190.1296,68125.09682,150178.2295,149437.3273,635227.396,16417.1924,38261.0371,3.044382978,3.0741428,340.8117393,25.02904657,223.2330091,218.7983021,4.434707025,0.774711119,0.868092132,0.23525013,0.350365213,451.991312,210.0278219,32.01531835,0.530979146,0.031228079,0.000185841,0.03229846,16.43976667,12.76262613,0.99990727,1.015749929,6.768504149,-0.163426009,22.5455794,-21.35240594,1.19317346,9091.183944,4555.528683,4535.655261,19364.61709,19280.13925,38644.75634,1.001197616,18557.77491,2767.991762,2755.916442,1255.539943,1250.06267,5573.724214,2771.04977,2802.674444,17074.24807,8488.68537,8585.562701,3850.402915,3894.345733,95.45980012,95.36680794,88.94129135,88.85464918,0.607611532,0.081093232,0.178779974
1,0,0,3,0.77723202,0.777819311,34999.29088,35004.63899,150085.7751,68077.76243,150107.8316,149373.2605,634947.3255,16417.1924,38190.63922,3.020214644,3.100269785,340.6224137,25.52917339,223.084009,218.7988092,4.285199721,0.774194027,0.867871951,0.235252996,0.350877555,452.7093083,210.8389123,32.01660091,0.528709721,0.031167722,0.000180434,0.032232696,16.40290103,12.75849318,1.001541868,1.01092276,-16.94562707,0.116454749,-56.2937005,15.20885831,-41.08484218,9065.429931,4542.623527,4522.806404,19309.52467,19225.28717,38534.81184,1.001197616,18557.77491,2761.880788,2749.832127,1252.768052,1247.302871,5552.649115,2769.452017,2783.197098,16987.00506,8472.47763,8514.527427,3843.051208,3862.124675,95.40521465,95.13693583,88.87915953,88.62923193,0.607992446,0.081530329,0.179743607
1,0,0,3,0.777310209,0.776891405,34996.62437,34994.74079,148440.9418,67331.67861,148460.8333,147736.2935,627693.2558,16417.1924,36543.64093,2.985711884,3.010800481,340.6956459,25.7603297,222.6375353,218.8184195,3.81911578,0.772644579,0.865912091,0.235363837,0.350726744,451.7165396,210.4352703,32.01702814,0.523918662,0.030909836,0.000182708,0.031977084,16.38419134,12.72873744,0.998493852,1.014420933,-1.769779111,0.199337612,-5.8154056,25.7479704,19.9325648,9036.935013,4528.344923,4508.59009,19239.765,19155.83183,38395.59683,1.001197616,18557.77491,2748.801969,2736.810363,1246.8356,1241.396299,5527.551556,2747.948917,2779.602639,16936.63066,8419.821218,8516.809438,3819.166661,3863.159778,95.30759884,95.14062313,88.68791192,88.53253369,0.607021332,0.081720909,0.180163765
1,0,0,3,0.777304147,0.776696942,35002.26195,35001.02051,147591.304,66946.28938,147625.6173,146905.1181,624348.361,16417.1924,35708.42492,2.966272861,2.998395602,340.828474,25.87039166,222.6224617,218.8059782,3.816483563,0.772592267,0.865806782,0.235293511,0.350555789,451.5881825,210.2670894,32.01702041,0.521387752,0.030783269,0.000184019,0.031851828,16.36916253,12.71387848,0.999232641,1.013216004,-10.92930319,0.485915506,-35.72085619,62.41144477,26.69058857,9001.194804,4510.435754,4490.75905,19169.40136,19085.77515,38255.1765,1.001197616,18557.77491,2737.495359,2725.553079,1241.707008,1236.290081,5503.551976,2738.67067,2764.881306,16872.34463,8395.995092,8476.34954,3808.359312,3844.807477,95.20237967,95.05376958,88.58461372,88.4463339,0.606924809,0.082053951,0.180897996
1,0,0,3,0.776852974,0.77765744,35014.68268,35014.58853,146794.4506,66584.84277,146806.728,146087.6091,621274.9913,16417.1924,34889.53564,2.931775309,2.928235765,341.2213781,25.94889299,222.9030111,218.7790972,4.123913927,0.77356589,0.867128853,0.235141622,0.350656304,452.4314452,210.6513925,32.01644701,0.51754039,0.03063297,0.000182268,0.031699779,16.32630923,12.69627585,0.999028656,1.012795615,7.894648237,0.193149972,25.64653653,24.67030866,50.31684519,8998.304235,4508.987311,4489.316925,19175.62392,19091.97056,38267.59449,1.001197616,18557.77491,2740.032719,2728.07937,1242.857935,1237.435987,5506.945344,2740.649524,2766.29582,16865.03693,8393.247534,8471.789395,3807.113041,3842.73903,95.06018553,95.0143991,88.51981066,88.47717445,0.607682508,0.082156516,0.181124114
1,0,0,3,0.776290745,0.776181227,34995.21723,34991.81024,145285.4978,65900.39326,145255.3815,144548.8019,614064.7893,16417.1924,33338.18909,2.905123856,2.919137697,341.1780979,26.3900734,222.9352341,218.8242256,4.11100853,0.773677717,0.866899274,0.235396662,0.350534064,451.6052414,210.0800114,32.01754128,0.513481695,0.030396335,0.000184995,0.03146587,16.31868723,12.66625868,0.998396282,1.014362921,11.05432478,-0.411544697,35.59559739,-52.01134176,-16.41574437,8841.45376,4430.390635,4411.063125,18820.95773,18738.8516,37559.80933,1.001197616,18557.77491,2689.908742,2678.174057,1220.122081,1214.799318,5408.705153,2688.8112,2719.893953,16572.14632,8238.454747,8333.691577,3736.900214,3780.098913,94.77907395,94.53992427,88.24635596,88.02368985,0.607149338,0.083495999,0.184077169
1,0,0,3,0.775798915,0.775480866,35002.06694,34998.43808,142194.0497,64498.136,142200.5877,141505.658,601326.691,16417.1924,30283.39535,2.829887332,2.815660606,341.6185614,26.39564692,223.1894191,218.8110945,4.378324596,0.774559844,0.867719344,0.23532243,0.350185676,451.4548991,209.6349353,32.01681501,0.503738736,0.029925327,0.000188125,0.030997992,16.25068922,12.60209855,1.000047245,1.01599162,3.116670116,0.480506537,9.83965261,59.44832972,69.28798233,8776.959152,4398.072838,4378.886314,18689.56071,18608.0278,37297.58851,1.001197616,18557.77491,2670.603194,2658.95273,1211.365232,1206.08067,5378.636897,2673.927876,2704.70902,16488.6162,8197.127142,8291.489056,3718.154328,3760.956172,94.58209762,94.39571345,88.10459943,87.93097987,0.607221229,0.083934816,0.185044594
1,0,0,4,0.772326239,0.772513633,36016.65657,36019.622,153246.4577,69511.42394,153117.7691,152734.2583,681516.9638,25073.24012,32544.52902,3.415790251,3.432890465,272.741176,34.07546252,219.418819,216.7879249,2.630894126,0.761474298,0.852360415,0.224109254,0.332543046,445.9124232,198.1208839,32.0934629,0.575309314,0.0333169,0.000327423,0.034528863,16.66169275,12.87138481,0.999578124,1.01297026,22.46832,-0.21234722,76.91685255,-28.3563019,48.56055064,9215.351738,4617.748296,4597.603442,20604.8979,20515.00936,41119.90726,0.998297707,18611.68254,2774.88425,2762.778862,1258.666324,1253.175412,5562.840683,2768.99192,2793.848763,18119.12059,9019.078805,9100.04178,4090.98533,4127.709518,97.08746452,97.02153165,89.63441649,89.57354505,0.600917173,0.080159122,0.176720613
1,0,0,4,0.771925316,0.771344346,35998.40348,35997.3691,152171.8206,69023.97675,152003.0453,151618.386,675815.1473,25073.24012,31429.80515,3.396222716,3.377908138,272.4489713,33.55514833,219.4322004,216.8320123,2.600188083,0.761520737,0.852137456,0.224348902,0.332522985,445.2510602,197.7327973,32.09262883,0.572227019,0.03311613,0.000328829,0.034329499,16.66866815,12.85728294,0.99966856,1.010589651,-6.365659923,0.386319497,-21.66169959,51.21121123,29.54951164,9125.560337,4572.754453,4552.805884,20382.33493,20293.41731,40675.75224,0.998297707,18611.68254,2745.850025,2733.871298,1245.496621,1240.063161,5498.386157,2740.267249,2758.118909,17912.60459,8927.223789,8985.380805,4049.320596,4075.700175,96.76035564,96.67513147,89.32073405,89.24206252,0.600480532,0.080978499,0.178527032
1,0,0,4,0.772489498,0.772436237,36005.3255,36000.62935,149444.4413,67786.8583,149283.7379,148896.935,663788.6283,25073.24012,28710.49779,3.296833512,3.278878212,272.4783662,32.35989452,219.3806976,216.8255531,2.555144495,0.761342001,0.852194121,0.224313778,0.33282164,445.8290146,198.2619581,32.09068372,0.560456059,0.032552554,0.000325309,0.033762403,16.6000052,12.82244556,0.998276225,1.011093255,9.332234026,0.515137276,31.13982956,67.06181242,98.20164198,9067.893711,4543.85811,4524.035601,20256.70536,20168.3358,40425.04116,0.998297707,18611.68254,2730.108393,2718.198338,1238.356336,1232.954026,5464.436374,2720.762868,2743.673505,17785.43743,8855.434383,8930.003044,4016.757469,4050.581245,96.63432221,96.5866764,89.20735685,89.16337293,0.600834869,0.081587374,0.179869371
1,0,0,4,0.772466944,0.771914854,36001.9584,36005.37077,147129.6623,66736.89223,146998.1639,146615.4775,653766.6492,25073.24012,26424.92377,3.237066225,3.253955369,272.4677857,32.13200908,219.6081845,216.8161594,2.792025053,0.762131475,0.85295507,0.224262706,0.332578338,445.7590217,197.9493204,32.09028854,0.552740142,0.0321478,0.000327783,0.033360123,16.56888789,12.78977067,0.998967344,1.012038197,-1.533503474,-0.420994233,-5.044830126,-53.96628427,-59.0111144,8789.831279,4404.522971,4385.308309,19640.01531,19554.33605,39194.35137,0.998297707,18611.68254,2646.868963,2635.322039,1200.599566,1195.361969,5302.141034,2639.634564,2662.50647,17262.12432,8593.830249,8668.294067,3898.09583,3931.87205,95.84210832,95.83027445,88.51552228,88.50459304,0.600943389,0.084071514,0.185345961
1,0,0,4,0.772440314,0.771646601,36000.04293,35999.2149,146730.3299,66555.75809,146578.4044,146196.7802,651706.9571,25073.24012,26005.16432,3.227279971,3.240458858,272.2153682,32.08843765,220.0935743,216.8283554,3.265218869,0.763815979,0.854777063,0.224329016,0.332590525,446.0962905,197.8702523,32.09028181,0.551381896,0.032070699,0.000327973,0.033283212,16.56636657,12.78338045,1.000152237,1.012769087,9.015569451,0.147923148,29.61548693,18.90777823,48.52326516,8873.438471,4446.41795,4427.020522,19820.96669,19734.49804,39555.46473,0.998297707,18611.68254,2674.53195,2662.864347,1213.147286,1207.85495,5362.661419,2670.385583,2692.275835,17439.90339,8684.357069,8755.546325,3939.158105,3971.449008,96.0927246,96.02022865,88.84171581,88.77469029,0.601502598,0.083185615,0.18339289
1,0,0,4,0.772931466,0.772429637,36003.10758,36015.56869,146203.0282,66316.57808,146050.0236,145660.8615,649828.1671,25073.24012,25476.7835,3.202260083,3.212736284,272.2523019,30.90173845,219.9386722,216.7959553,3.142716851,0.763278404,0.854360041,0.22415289,0.332580804,446.3918028,198.1163698,32.0883182,0.548678212,0.031962918,0.000327215,0.033174673,16.53906897,12.77526705,0.999715593,1.011327895,3.614069379,-0.17645785,11.81404995,-22.47244934,-10.65839939,8796.419058,4407.82406,4388.594997,19664.3642,19578.57872,39242.94291,0.998297707,18611.68254,2651.728872,2640.160747,1202.803984,1197.55677,5311.984939,2646.461966,2665.522974,17279.81914,8608.906961,8670.912177,3904.934512,3933.059604,95.83965754,95.75474942,88.58612753,88.50764559,0.601595898,0.08403484,0.185265109
1,0,0,4,0.772820097,0.772098496,36013.72737,36019.59368,146193.6073,66312.30482,146042.2521,145650.9928,649909.7743,25073.24012,25469.01194,3.20798548,3.193317198,272.3217519,30.60831389,220.4014018,216.787981,3.613420823,0.764884268,0.856079291,0.224109559,0.332410169,446.669569,197.908276,32.08785162,0.549217915,0.031978299,0.000328914,0.033191753,16.54681863,12.77577378,1.002628474,1.013035394,-6.837388389,-0.032093871,-22.38317635,-4.08697614,-26.47015249,8775.886123,4397.53515,4378.350973,19622.25606,19536.65428,39158.91035,0.998297707,18611.68254,2647.752894,2636.202114,1201.00051,1195.761165,5316.213306,2650.193345,2666.01996,17285.06837,8616.804957,8668.263411,3908.516982,3931.858145,95.79841108,95.73991877,88.63705165,88.5829319,0.602099313,0.08402025,0.185232943
1,0,0,4,0.773155663,0.77317688,36005.6129,35999.89876,145291.329,65903.03828,145154.6971,144765.1089,645346.1354,25073.24012,24581.45702,3.160307271,3.184535421,272.7028176,30.43835234,220.7100467,216.8270006,3.883046114,0.765955394,0.857533402,0.224321648,0.333071651,447.6065086,198.649313,32.08769496,0.543841113,0.031750101,0.00032255,0.032957192,16.50143965,12.75853162,0.999577621,1.012522056,3.241536145,-0.01972143,10.53785815,-2.49613951,8.041718642,8780.919238,4400.057209,4380.862029,19614.94683,19529.37694,39144.32377,0.998297707,18611.68254,2652.97652,2641.402951,1203.369907,1198.120225,5317.267722,2647.341721,2669.926001,17239.52654,8583.152148,8656.374394,3893.252325,3926.465377,95.80799019,95.72119256,88.72116838,88.64079108,0.60294137,0.084179795,0.185584681
1,0,0,4,0.773357664,0.772178724,36000.82564,36009.08022,144635.5896,65605.59987,144508.8403,144118.1564,642745.4524,25073.24012,23935.60021,3.158096326,3.175654112,272.711954,30.09852969,220.6752051,216.8088103,3.86639486,0.765834479,0.85716177,0.224222755,0.332603839,446.9933722,198.0493904,32.08706506,0.543050715,0.031678,0.000327301,0.03288984,16.51119951,12.74959697,1.000642122,1.013745961,0.128129088,-0.341151032,0.415209416,-42.98648543,-42.57127601,8685.937899,4352.462724,4333.475175,19411.33368,19326.65204,38737.98572,0.998297707,18611.68254,2622.378333,2610.938249,1189.490803,1184.301668,5261.917726,2619.595297,2642.322428,17087.77038,8506.982676,8580.787705,3858.702433,3892.179832,95.53127804,95.42203552,88.44575311,88.34461307,0.60250449,0.084948757,0.187279952
1,0,0,4,0.773319392,0.772866204,36003.94014,36008.46767,142613.1893,64688.25451,142460.7662,142073.1382,633606.336,25073.24012,21887.52612,3.08562463,3.091776232,272.7510528,29.69848306,221.1447569,216.8100238,4.334733048,0.767464018,0.859148673,0.224229352,0.332834635,447.8670612,198.4080356,32.08650471,0.534377197,0.031279448,0.000324749,0.032488736,16.44807588,12.71216196,0.999029349,1.009249234,-7.249532523,-0.353158555,-23.16303021,-43.86804251,-67.03107272,8570.644194,4294.689856,4275.954339,19153.11183,19069.55668,38222.66851,0.998297707,18611.68254,2591.474207,2580.168942,1175.472927,1170.344945,5184.152323,2584.551624,2599.600699,16804.0931,8377.656248,8426.436848,3800.040953,3822.167461,95.14811815,95.06703727,88.19305057,88.11789648,0.603413586,0.086391571,0.190460811
1,0,0,4,0.773088314,0.772947904,36002.81877,36003.06937,141447.8799,64159.67907,141326.7977,140941.4839,628396.5343,25073.24012,20753.55758,3.049125829,3.102857649,272.8493656,29.55762101,221.5264612,216.820719,4.705742273,0.768788691,0.860651015,0.224287494,0.33294723,448.3007975,198.5014428,32.08632914,0.529871272,0.031064712,0.000323774,0.032273026,16.41839437,12.69056351,1.000603895,1.012120787,-15.23641577,-0.04605054,-48.32837627,-5.674663537,-54.00303981,8530.36159,4274.504524,4255.857066,19058.1492,18975.00832,38033.15752,0.998297707,18611.68254,2581.655567,2570.393136,1171.019267,1165.910714,5175.936955,2578.817228,2597.119727,16757.14507,8348.945278,8408.199791,3787.017876,3813.895271,95.05348354,94.95107078,88.18233211,88.08732249,0.603966039,0.086612492,0.190947859
